Question ,Question Text,Comment
4,What is one thing you would like your organization to CONTINUE doing that makes it a great place to work?,After work activities
4,What is one thing you would like your organization to CONTINUE doing that makes it a great place to work?,Keep doing what they are doing now.
4,What is one thing you would like your organization to CONTINUE doing that makes it a great place to work?,"Family oriented free functions and perks, like the yearly baseball game."
4,What is one thing you would like your organization to CONTINUE doing that makes it a great place to work?,Working to make the employees and community better
4,What is one thing you would like your organization to CONTINUE doing that makes it a great place to work?,Inclusion
4,What is one thing you would like your organization to CONTINUE doing that makes it a great place to work?,family events
4,What is one thing you would like your organization to CONTINUE doing that makes it a great place to work?,Stay the same.
4,What is one thing you would like your organization to CONTINUE doing that makes it a great place to work?,"I haven't been able to attend on yet, but I like the idea of the 101 briefings for insight into what goes on at HQ"
4,What is one thing you would like your organization to CONTINUE doing that makes it a great place to work?,Everything
4,What is one thing you would like your organization to CONTINUE doing that makes it a great place to work?,We do a great job of having a great culture that builds teams and friendships even while working to solve the nations toughest problems.  We make employees feel valuable and appreciated.
4,What is one thing you would like your organization to CONTINUE doing that makes it a great place to work?,"Reaching out, including the contractors."
4,What is one thing you would like your organization to CONTINUE doing that makes it a great place to work?,I think continuing the work that i3 cares does.
4,What is one thing you would like your organization to CONTINUE doing that makes it a great place to work?,"Support, shout outs, understanding of appointments, and family things that come up"
4,What is one thing you would like your organization to CONTINUE doing that makes it a great place to work?,Working from home.
5,General Comments,I3 is a good company and there are good people here.  Then there are some that are all about themselves and how they can look good.
5,General Comments,"I enjoy my work, however, it has become stressful when you are attempting to do your work but there is foot traffic, ambient noise, and conversations going on all around you.  I've noticed my anxiety is increasing as I am unable to think and concentrate at times."
5,General Comments,I enjoy working with this great team and look forward to working with them for more years.
5,General Comments,i3 has the best culture and I enjoy working here.
5,General Comments,I enjoy working here because it allows me to grow in my field and gives me the flexibility that I need to balance my work/life.
5,General Comments,"i3 is awesome. If things keep going this way, I'll be a lifetime employee, not because I can't get anything better, but because there isn't any other company I'd rather work for."
5,General Comments,"I would recommend i3 in a heartbeat! I appreciate their work culture, their focus on the people, on growing their skillsets, their vision, & just how awesome everyone is there."
5,General Comments,This is the best place I have ever worked.
5,General Comments,Truly the best place I have worked in my long career
5,General Comments,"We learned during COVID that remote work is 100% possible and reasonable for many people. Going back on that is a huge step backwards. The decision to force everyone who is local in the area to come in to the office suddenly is not only unfair to them, but also disrespectful of the work that they did while working remote that whole time. Forcing in-person work communicates the idea that the work we did while working remote has been invalid and of poor-quality, while our company's growth that has been bragged about during meetings says the complete opposite of that."
5,General Comments,N/A
5,General Comments,"When I retired from the Army, I wanted to start my next 20-year job, and I'm happy to say I could see myself doing that at i3."
5,General Comments,Needs to be more racial Equity.
5,General Comments,N/A
5,General Comments,nice place to work
5,General Comments,Parental leave is a huge hole in our otherwise spectacular benefits package.
5,General Comments,I truly enjoy coming to work and working with my Team mates
5,General Comments,I absolutely recommend this company to everyone who is looking for work.
5,General Comments,Nothing additional. Keep being i3!
5,General Comments,I love working at i3!
5,General Comments,i3 Brainery is a fantastic initiative to execute internal training.
5,General Comments,n/a
5,General Comments,N/A
5,General Comments,N/A
5,General Comments,Our leadership is losing sight of remaining approachable and open with their team. They have done such a good job but we can see them making less of an effort since we have relocated to the new building. It would be great to see them trying to connect with the different groups throughout the company like they did a few years ago.
5,General Comments,"There is a prevailing notion that individuals are reluctant to work and prefer a leisurely lifestyle at home, but this notion must be challenged. The reality is that people seek balance and the ability to manage their life effectively. There will always be work to be done, no matter how many hours are invested each day. However, life is a precious and finite commodity, and should take precedence over work. The company should embrace this perspective and prioritize life over work, recognizing that when one individual leaves, there will always be someone to fill their role."""
5,General Comments,n/a
5,General Comments,Great company
5,General Comments,I feel like some coworkers who are other companies somewhat envy me that they aren't i3.
5,General Comments,Keep up the great work!
5,General Comments,"I would choose I3 over other companies for less pay, that is how great it is."
5,General Comments,I absolutely enjoy coming to work every day.
5,General Comments,"In general, people want more money or time-off. These are great rewards for great work."
5,General Comments,"'We ALL can improve,' which is an ethos echoed throughout our company, because WE all expect, employ, and sustain that effort - that in and of itself cultivates accountability, progress, and trust; three things that our discipline of business must possess to succeed."
5,General Comments,n/a
5,General Comments,Great company.  Think we should continue with extensive interview process.  Ensure we are bringing in the best people to keep the culture.
5,General Comments,"The new leadership doesn't listen to us, because 2022 WAS THE BIGGEST YEAR EVER! Yeah, but how did it feel to work here during that time. That's something the C-suite fails to realize."
5,General Comments,Love working for I3
5,General Comments,Keep Soaring!
5,General Comments,Love working at i3.
5,General Comments,None.
5,General Comments,i3 is the Gold Standard (in my opinion) of Best Places to Work in North Alabama.
5,General Comments,This is a great place to work
5,General Comments,Nothing
5,General Comments,"1. Culture and environment: Improving the workplace culture and environment is a common theme in all the responses. This includes promoting open and honest communication, valuing employee contributions, fostering a sense of belonging, and prioritizing employee well-being in our organization.

2. Employee development and recognition: Another important aspect highlighted in the responses is employee development and recognition. Providing opportunities for professional growth, recognizing and appreciating employee achievements, and fostering a culture of appreciation can all contribute to a positive work environment in our organization.

3. Avoiding negativity and outdated methods: The responses also emphasized the importance of avoiding toxic behaviors and negative attitudes, as well as outdated processes and systems in our organization. By addressing these issues, our organization can create a more supportive and productive workplace.

4. Embracing change and innovation: The final theme that emerged from the responses is the importance of embracing change and innovation in our organization. This includes investing in modern tools and technologies, and embracing change and modernization. By staying ahead of the curve, our organization can continue to provide high-quality services and maintain a positive work environment.

Overall, my responses highlight the importance of creating a positive, supportive, and inclusive work environment in our organization, and investing in employee development and well-being. By prioritizing these areas, our organization can build a better workplace for all employees."
5,General Comments,"Best company I have ever worked for, period!"
5,General Comments,None here
5,General Comments,None
5,General Comments,i3 is fantastic.
5,General Comments,None
5,General Comments,42
5,General Comments,I love working at I3. They have done so much for me personally and professionally. I could not imagine working any where else.
5,General Comments,The best organization I have ever worked for.
5,General Comments,n/a
5,General Comments,N/A
5,General Comments,"my husband had a traumatic accident last January which results in 3 surgeries on his leg and was in a wheelchair for over 10 months before finally being able to walk.  I kept i3 apprised of what I needed to do to support him - they were wonderful!  My co-workers helped me with my work when needed, I was checked on, upper management checked on us, when we were told to come back to RSA, I spoke with my leads and they were all ""stay at home as long as you need"", ""take what time you need"" - they were so encouraging, let me make my own hours and telework as needed.  
Hope to stay here until I retire in 8+ years!"
5,General Comments,I3 is a great company to work for with exceptional benefits and a great leadership team.
5,General Comments,i3 is a good company. I would recommend others work for them. I don't feel that the company is better than average.
5,General Comments,I think everything the company has achieve is great. And how everybody treats each other in the company is also great.
5,General Comments,"I love working for i3, it truly feels like being part of a family. I'm an i3-er for life!"
5,General Comments,i3 Corporation is very focused on supporting their customers while taking every step to retain the human capitol under the i3 badge.
5,General Comments,"Above comment notwithstanding, I appreciate and enjoy my immediate i3 colleagues"
5,General Comments,None
5,General Comments,Nothing to add
5,General Comments,Great company!  Great perks!  I feel like I'm paid what I'm worth!
5,General Comments,Best organization I ever worked at in 20 years.
5,General Comments,Great place to work
5,General Comments,"Great place to work at, and people trying to do their best."
